Nodes,Percentagem,Edges,Perc_k,k,Result,Basic_Operations,Time,Memory
5,12.5,1,12,0,False,1,2.3126602172851562e-05,0.0
5,12.5,1,25,1,True,1,3.504753112792969e-05,0.0
5,12.5,1,50,2,True,1,4.601478576660156e-05,0.0
5,12.5,1,75,3,False,4,6.222724914550781e-05,0.0
5,25,2,12,0,False,1,1.0013580322265625e-05,0.0
5,25,2,25,1,True,1,1.9788742065429688e-05,0.0
5,25,2,50,2,True,1,3.2901763916015625e-05,0.0
5,25,2,75,3,False,9,4.482269287109375e-05,0.0
5,50,5,12,0,False,1,9.298324584960938e-06,0.0
5,50,5,25,1,True,1,1.9073486328125e-05,0.0
5,50,5,50,2,True,1,2.8133392333984375e-05,0.0
5,50,5,75,3,False,27,4.410743713378906e-05,0.0
5,75,8,12,0,False,1,9.059906005859375e-06,0.0
5,75,8,25,1,True,1,1.811981201171875e-05,0.0
5,75,8,50,2,True,1,2.6941299438476562e-05,0.0
5,75,8,75,3,True,6,3.695487976074219e-05,0.0
6,12.5,2,12,0,False,1,8.821487426757812e-06,0.0
6,12.5,2,25,1,True,1,1.8835067749023438e-05,0.0
6,12.5,2,50,3,False,10,2.9802322387695312e-05,0.0
6,12.5,2,75,4,False,10,3.886222839355469e-05,0.0
6,25,4,12,0,False,1,1.1920928955078125e-05,0.0
6,25,4,25,1,True,1,2.09808349609375e-05,0.0
6,25,4,50,3,False,28,3.790855407714844e-05,0.0
6,25,4,75,4,False,28,4.982948303222656e-05,0.0
6,50,8,12,0,False,1,9.059906005859375e-06,0.0
6,50,8,25,1,True,1,1.8358230590820312e-05,0.0
6,50,8,50,3,True,6,2.8371810913085938e-05,0.0
6,50,8,75,4,False,45,4.220008850097656e-05,0.0
6,75,11,12,0,False,1,9.059906005859375e-06,0.0
6,75,11,25,1,True,1,1.9073486328125e-05,0.0
6,75,11,50,3,True,6,2.9087066650390625e-05,0.0
6,75,11,75,4,False,47,4.315376281738281e-05,0.0
7,12.5,3,12,0,False,1,1.3113021850585938e-05,0.0
7,12.5,3,25,1,True,1,2.3126602172851562e-05,0.0
7,12.5,3,50,3,False,18,4.315376281738281e-05,0.0
7,12.5,3,75,5,False,18,5.412101745605469e-05,0.0
7,25,5,12,0,False,1,1.3113021850585938e-05,0.0
7,25,5,25,1,True,1,2.193450927734375e-05,0.0
7,25,5,50,3,False,40,3.600120544433594e-05,0.0
7,25,5,75,5,False,40,5.078315734863281e-05,0.0
7,50,10,12,0,False,1,1.0013580322265625e-05,0.0
7,50,10,25,1,True,1,2.288818359375e-05,0.0
7,50,10,50,3,True,42,3.695487976074219e-05,0.0
7,50,10,75,5,False,60,5.1975250244140625e-05,0.0
7,75,16,12,0,False,1,9.059906005859375e-06,0.0
7,75,16,25,1,True,1,1.6927719116210938e-05,0.0
7,75,16,50,3,True,28,3.0040740966796875e-05,0.0
7,75,16,75,5,False,61,4.792213439941406e-05,0.0
8,12.5,4,12,0,False,1,1.1205673217773438e-05,0.0
8,12.5,4,25,2,True,1,2.09808349609375e-05,0.0
8,12.5,4,50,4,False,28,3.218650817871094e-05,0.0
8,12.5,4,75,6,False,28,4.410743713378906e-05,0.0
8,25,7,12,0,False,1,8.821487426757812e-06,0.0
8,25,7,25,2,True,1,1.7881393432617188e-05,0.0
8,25,7,50,4,False,70,3.3855438232421875e-05,0.0
8,25,7,75,6,False,70,4.982948303222656e-05,0.0
8,50,14,12,0,False,1,8.106231689453125e-06,0.0
8,50,14,25,2,True,1,1.71661376953125e-05,0.0
8,50,14,50,4,False,78,3.504753112792969e-05,0.0
8,50,14,75,6,False,78,5.698204040527344e-05,0.0
8,75,21,12,0,False,1,1.2159347534179688e-05,0.0
8,75,21,25,2,True,1,2.2172927856445312e-05,0.0
8,75,21,50,4,True,42,3.62396240234375e-05,0.0
8,75,21,75,6,False,95,5.412101745605469e-05,0.0
9,12.5,4,12,1,True,1,9.059906005859375e-06,0.0
9,12.5,4,25,2,True,1,1.9073486328125e-05,0.0
9,12.5,4,50,4,False,28,3.0994415283203125e-05,0.0
9,12.5,4,75,6,False,28,4.291534423828125e-05,0.0
9,25,9,12,1,True,1,7.867813110351562e-06,0.0
9,25,9,25,2,True,1,2.193450927734375e-05,0.0
9,25,9,50,4,False,89,4.506111145019531e-05,0.0
9,25,9,75,6,False,89,6.29425048828125e-05,0.0
9,50,18,12,1,True,1,1.3113021850585938e-05,0.0
9,50,18,25,2,True,1,2.3126602172851562e-05,0.0
9,50,18,50,4,True,54,3.790855407714844e-05,0.0
9,50,18,75,6,False,109,5.888938903808594e-05,0.0
9,75,27,12,1,True,1,1.0013580322265625e-05,0.0
9,75,27,25,2,True,1,1.9073486328125e-05,0.0
9,75,27,50,4,True,67,3.719329833984375e-05,0.0
9,75,27,75,6,False,112,5.91278076171875e-05,0.0
10,12.5,6,12,1,True,1,7.867813110351562e-06,0.0
10,12.5,6,25,2,True,1,2.002716064453125e-05,0.0
10,12.5,6,50,5,False,54,3.981590270996094e-05,0.0
10,12.5,6,75,7,False,54,5.507469177246094e-05,0.0
10,25,11,12,1,True,1,1.1920928955078125e-05,0.0
10,25,11,25,2,True,1,2.193450927734375e-05,0.0
10,25,11,50,5,False,109,4.1961669921875e-05,0.0
10,25,11,75,7,False,109,6.079673767089844e-05,0.0
10,50,22,12,1,True,1,1.2159347534179688e-05,0.0
10,50,22,25,2,True,1,2.09808349609375e-05,0.0
10,50,22,50,5,False,130,4.506111145019531e-05,0.0
10,50,22,75,7,False,130,6.794929504394531e-05,0.0
10,75,34,12,1,True,1,1.2159347534179688e-05,0.0
10,75,34,25,2,True,1,2.09808349609375e-05,0.0
10,75,34,50,5,True,104,4.315376281738281e-05,0.0
10,75,34,75,7,False,163,6.985664367675781e-05,0.0
11,12.5,7,12,1,True,1,1.1920928955078125e-05,0.0
11,12.5,7,25,2,True,1,2.5033950805664062e-05,0.0
11,12.5,7,50,5,False,70,4.291534423828125e-05,0.0
11,12.5,7,75,8,False,70,5.91278076171875e-05,0.0
11,25,14,12,1,True,1,9.059906005859375e-06,0.0
11,25,14,25,2,True,1,1.7881393432617188e-05,0.0
11,25,14,50,5,False,135,4.1961669921875e-05,0.0
11,25,14,75,8,False,135,6.580352783203125e-05,0.0
11,50,28,12,1,True,1,9.059906005859375e-06,0.0
11,50,28,25,2,True,1,2.2172927856445312e-05,0.0
11,50,28,50,5,False,151,5.1021575927734375e-05,0.0
11,50,28,75,8,False,151,7.82012939453125e-05,0.0
11,75,41,12,1,True,1,1.0013580322265625e-05,0.0
11,75,41,25,2,True,1,1.811981201171875e-05,0.0
11,75,41,50,5,True,18,3.409385681152344e-05,0.0
11,75,41,75,8,False,193,6.723403930664062e-05,0.0
12,12.5,8,12,1,True,1,1.0013580322265625e-05,0.0
12,12.5,8,25,3,False,88,2.7894973754882812e-05,0.0
12,12.5,8,50,6,False,88,4.792213439941406e-05,0.0
12,12.5,8,75,9,False,88,6.985664367675781e-05,0.0
12,25,16,12,1,True,1,1.2874603271484375e-05,0.0
12,25,16,25,3,True,7,2.384185791015625e-05,0.0
12,25,16,50,6,False,158,5.4836273193359375e-05,0.0
12,25,16,75,9,False,158,8.20159912109375e-05,0.0
12,50,33,12,1,True,1,1.2874603271484375e-05,0.0
12,50,33,25,3,True,8,2.288818359375e-05,0.0
12,50,33,50,6,False,187,5.3882598876953125e-05,0.0
12,50,33,75,9,False,187,8.487701416015625e-05,0.0
12,75,50,12,1,True,1,9.059906005859375e-06,0.0
12,75,50,25,3,True,6,1.9073486328125e-05,0.0
12,75,50,50,6,False,228,5.602836608886719e-05,0.0
12,75,50,75,9,False,228,9.322166442871094e-05,0.0
13,12.5,10,12,1,True,1,1.0013580322265625e-05,0.0
13,12.5,10,25,3,False,130,3.4809112548828125e-05,0.0
13,12.5,10,50,6,False,130,5.793571472167969e-05,0.0
13,12.5,10,75,9,False,130,8.392333984375e-05,0.0
13,25,20,12,1,True,1,8.821487426757812e-06,0.0
13,25,20,25,3,True,28,2.193450927734375e-05,0.0
13,25,20,50,6,False,190,5.2928924560546875e-05,0.0
13,25,20,75,9,False,190,8.273124694824219e-05,0.0
13,50,39,12,1,True,1,1.0013580322265625e-05,0.0
13,50,39,25,3,True,8,2.002716064453125e-05,0.0
13,50,39,50,6,False,233,5.888938903808594e-05,0.0
13,50,39,75,9,False,233,9.489059448242188e-05,0.0
13,75,58,12,1,True,1,1.0013580322265625e-05,0.0
13,75,58,25,3,True,6,1.9073486328125e-05,0.0
13,75,58,50,6,False,267,6.723403930664062e-05,0.0
13,75,58,75,9,False,267,0.00011014938354492188,0.0
14,12.5,11,12,1,True,1,7.867813110351562e-06,0.0
14,12.5,11,25,3,False,154,3.2901763916015625e-05,0.0
14,12.5,11,50,7,False,154,6.198883056640625e-05,0.0
14,12.5,11,75,10,False,154,8.702278137207031e-05,0.0
14,25,23,12,1,True,1,1.0967254638671875e-05,0.0
14,25,23,25,3,True,71,2.9087066650390625e-05,0.0
14,25,23,50,7,False,223,6.413459777832031e-05,0.0
14,25,23,75,10,False,223,0.00010013580322265625,0.0
14,50,46,12,1,True,1,9.059906005859375e-06,0.0
14,50,46,25,3,True,8,1.9073486328125e-05,0.0
14,50,46,50,7,False,259,6.031990051269531e-05,0.0
14,50,46,75,10,False,259,0.00010013580322265625,0.0
14,75,68,12,1,True,1,1.0013580322265625e-05,0.0
14,75,68,25,3,True,6,2.288818359375e-05,0.0
14,75,68,50,7,False,330,7.486343383789062e-05,0.0
14,75,68,75,10,False,330,0.000125885009765625,0.0
15,12.5,13,12,1,True,1,9.059906005859375e-06,0.0
15,12.5,13,25,3,False,208,4.00543212890625e-05,0.0
15,12.5,13,50,7,False,208,7.414817810058594e-05,0.0
15,12.5,13,75,11,False,208,0.00010514259338378906,0.0
15,25,26,12,1,True,1,1.1920928955078125e-05,0.0
15,25,26,25,3,True,9,2.288818359375e-05,0.0
15,25,26,50,7,False,255,6.198883056640625e-05,0.0
15,25,26,75,11,False,255,0.0001010894775390625,0.0
15,50,52,12,1,True,1,1.3113021850585938e-05,0.0
15,50,52,25,3,True,8,2.4080276489257812e-05,0.0
15,50,52,50,7,False,295,0.00010919570922851562,0.0
15,50,52,75,11,False,295,0.00015425682067871094,0.0
15,75,79,12,1,True,1,1.4066696166992188e-05,0.0
15,75,79,25,3,True,6,2.5033950805664062e-05,0.0
15,75,79,50,7,False,361,8.392333984375e-05,0.0
15,75,79,75,11,False,361,0.0001399517059326172,0.0
16,12.5,15,12,1,True,1,1.2874603271484375e-05,0.0
16,12.5,15,25,4,False,270,5.2928924560546875e-05,0.0
16,12.5,15,50,8,False,270,8.988380432128906e-05,0.0
16,12.5,15,75,12,False,270,0.00012803077697753906,0.0
16,25,30,12,1,True,1,1.3113021850585938e-05,0.0
16,25,30,25,4,False,292,5.817413330078125e-05,0.0
16,25,30,50,8,False,292,0.00010013580322265625,0.0
16,25,30,75,12,False,292,0.00014209747314453125,0.0
16,50,60,12,1,True,1,9.059906005859375e-06,0.0
16,50,60,25,4,True,9,2.002716064453125e-05,0.0
16,50,60,50,8,False,357,7.462501525878906e-05,0.0
16,50,60,75,12,False,357,0.00012874603271484375,0.0
16,75,90,12,1,True,1,1.2159347534179688e-05,0.0
16,75,90,25,4,True,11,2.3126602172851562e-05,0.0
16,75,90,50,8,False,443,9.512901306152344e-05,0.0
16,75,90,75,12,False,443,0.00016117095947265625,0.0
17,12.5,17,12,2,True,1,1.0967254638671875e-05,0.0
17,12.5,17,25,4,False,306,5.7220458984375e-05,0.0
17,12.5,17,50,8,False,306,9.918212890625e-05,0.0
17,12.5,17,75,12,False,306,0.000141143798828125,0.0
17,25,34,12,2,True,1,1.0013580322265625e-05,0.0
17,25,34,25,4,False,334,6.413459777832031e-05,0.0
17,25,34,50,8,False,334,0.00011301040649414062,0.0
17,25,34,75,12,False,334,0.0001659393310546875,0.0
17,50,68,12,2,True,1,1.3828277587890625e-05,0.0
17,50,68,25,4,True,13,2.5033950805664062e-05,0.0
17,50,68,50,8,False,410,8.988380432128906e-05,0.0
17,50,68,75,12,False,410,0.00015211105346679688,0.0
17,75,102,12,2,True,1,9.059906005859375e-06,0.0
17,75,102,25,4,True,12,2.002716064453125e-05,0.0
17,75,102,50,8,False,441,9.202957153320312e-05,0.0
17,75,102,75,12,False,441,0.00016808509826660156,0.0
18,12.5,19,12,2,True,1,8.106231689453125e-06,0.0
18,12.5,19,25,4,False,332,5.817413330078125e-05,0.0
18,12.5,19,50,9,False,332,0.00010395050048828125,0.0
18,12.5,19,75,13,False,332,0.0001499652862548828,0.0
18,25,38,12,2,True,1,1.0013580322265625e-05,0.0
18,25,38,25,4,False,380,6.604194641113281e-05,0.0
18,25,38,50,9,False,380,0.00012087821960449219,0.0
18,25,38,75,13,False,380,0.0001780986785888672,0.0
18,50,76,12,2,True,1,8.344650268554688e-06,0.0
18,50,76,25,4,True,11,2.0265579223632812e-05,0.0
18,50,76,50,9,False,453,9.012222290039062e-05,0.0
18,50,76,75,13,False,453,0.0001583099365234375,0.0
18,75,115,12,2,True,1,1.0251998901367188e-05,0.0
18,75,115,25,4,True,13,2.5033950805664062e-05,0.0
18,75,115,50,9,False,546,0.00011205673217773438,0.0
18,75,115,75,13,False,546,0.00019502639770507812,0.0
19,12.5,21,12,2,True,1,9.059906005859375e-06,0.0
19,12.5,21,25,4,False,383,6.198883056640625e-05,0.0
19,12.5,21,50,9,False,383,0.00011396408081054688,0.0
19,12.5,21,75,14,False,383,0.0001659393310546875,0.0
19,25,43,12,2,True,1,8.106231689453125e-06,0.0
19,25,43,25,4,False,425,7.104873657226562e-05,0.0
19,25,43,50,9,False,425,0.0001308917999267578,0.0
19,25,43,75,14,False,425,0.00019216537475585938,0.0
19,50,86,12,2,True,1,7.867813110351562e-06,0.0
19,50,86,25,4,True,12,1.8835067749023438e-05,0.0
19,50,86,50,9,False,526,0.00010275840759277344,0.0
19,50,86,75,14,False,526,0.00018095970153808594,0.0
19,75,128,12,2,True,1,8.821487426757812e-06,0.0
19,75,128,25,4,True,106,3.719329833984375e-05,0.0
19,75,128,50,9,False,593,0.00013113021850585938,0.0
19,75,128,75,14,False,593,0.00022292137145996094,0.0
20,12.5,24,12,2,True,1,9.775161743164062e-06,0.0
20,12.5,24,25,5,False,425,6.771087646484375e-05,0.0
20,12.5,24,50,10,False,425,0.0001277923583984375,0.0
20,12.5,24,75,15,False,425,0.00018978118896484375,0.0
20,25,48,12,2,True,1,1.1920928955078125e-05,0.0
20,25,48,25,5,False,471,8.106231689453125e-05,0.0
20,25,48,50,10,False,471,0.0001480579376220703,0.0
20,25,48,75,15,False,471,0.0002148151397705078,0.0
20,50,95,12,2,True,1,9.059906005859375e-06,0.0
20,50,95,25,5,False,553,9.703636169433594e-05,0.0
20,50,95,50,10,False,553,0.0001850128173828125,0.0
20,50,95,75,15,False,553,0.0002689361572265625,0.0
20,75,142,12,2,True,1,9.298324584960938e-06,0.0
20,75,142,25,5,True,15,2.09808349609375e-05,0.0
20,75,142,50,10,False,725,0.00013208389282226562,0.0
20,75,142,75,15,False,725,0.0002422332763671875,0.0
21,12.5,26,12,2,True,1,9.059906005859375e-06,0.0
21,12.5,26,25,5,False,470,7.200241088867188e-05,0.0
21,12.5,26,50,10,False,470,0.00013303756713867188,0.0
21,12.5,26,75,15,False,470,0.00019407272338867188,0.0
21,25,52,12,2,True,1,9.059906005859375e-06,0.0
21,25,52,25,5,False,518,8.296966552734375e-05,0.0
21,25,52,50,10,False,518,0.00015592575073242188,0.0
21,25,52,75,15,False,518,0.00023293495178222656,0.0
21,50,105,12,2,True,1,1.0013580322265625e-05,0.0
21,50,105,25,5,True,27,2.2172927856445312e-05,0.0
21,50,105,50,10,False,636,0.0001201629638671875,0.0
21,50,105,75,15,False,636,0.00021600723266601562,0.0
21,75,158,12,2,True,1,8.821487426757812e-06,0.0
21,75,158,25,5,True,19,2.09808349609375e-05,0.0
21,75,158,50,10,False,800,0.00014591217041015625,0.0
21,75,158,75,15,False,800,0.0002701282501220703,0.0
22,12.5,29,12,2,True,1,9.059906005859375e-06,0.0
22,12.5,29,25,5,False,517,8.20159912109375e-05,0.0
22,12.5,29,50,11,False,517,0.00014972686767578125,0.0
22,12.5,29,75,16,False,517,0.00021791458129882812,0.0
22,25,58,12,2,True,1,1.0013580322265625e-05,0.0
22,25,58,25,5,False,575,9.703636169433594e-05,0.0
22,25,58,50,11,False,575,0.00018024444580078125,0.0
22,25,58,75,16,False,575,0.00026106834411621094,0.0
22,50,116,12,2,True,1,1.0013580322265625e-05,0.0
22,50,116,25,5,True,241,5.412101745605469e-05,0.0
22,50,116,50,11,False,692,0.00015997886657714844,0.0
22,50,116,75,16,False,692,0.00026488304138183594,0.0
22,75,173,12,2,True,1,8.106231689453125e-06,0.0
22,75,173,25,5,True,20,2.2172927856445312e-05,0.0
22,75,173,50,11,False,920,0.0001621246337890625,0.0
22,75,173,75,16,False,920,0.0003001689910888672,0.0
23,12.5,32,12,2,True,1,1.2159347534179688e-05,0.0
23,12.5,32,25,5,False,566,8.821487426757812e-05,0.0
23,12.5,32,50,11,False,566,0.00016117095947265625,0.0
23,12.5,32,75,17,False,566,0.00023412704467773438,0.0
23,25,63,12,2,True,1,9.059906005859375e-06,0.0
23,25,63,25,5,False,631,9.918212890625e-05,0.0
23,25,63,50,11,False,631,0.00019311904907226562,0.0
23,25,63,75,17,False,631,0.00028014183044433594,0.0
23,50,126,12,2,True,1,1.0013580322265625e-05,0.0
23,50,126,25,5,False,772,0.00012803077697753906,0.0
23,50,126,50,11,False,772,0.00024509429931640625,0.0
23,50,126,75,17,False,772,0.0003600120544433594,0.0
23,75,190,12,2,True,1,8.821487426757812e-06,0.0
23,75,190,25,5,True,17,2.09808349609375e-05,0.0
23,75,190,50,11,False,878,0.00016999244689941406,0.0
23,75,190,75,17,False,878,0.0003147125244140625,0.0
24,12.5,34,12,2,True,1,9.298324584960938e-06,0.0
24,12.5,34,25,6,False,614,9.322166442871094e-05,0.0
24,12.5,34,50,12,False,614,0.00017523765563964844,0.0
24,12.5,34,75,18,False,614,0.00025916099548339844,0.0
24,25,69,12,2,True,1,9.059906005859375e-06,0.0
24,25,69,25,6,False,692,0.00010704994201660156,0.0
24,25,69,50,12,False,692,0.00028204917907714844,0.0
24,25,69,75,18,False,692,0.0005741119384765625,0.0
24,50,138,12,2,True,1,3.886222839355469e-05,0.0
24,50,138,25,6,True,196,0.00014901161193847656,0.0
24,50,138,50,12,False,819,0.0004930496215820312,0.0
24,50,138,75,18,False,819,0.0008318424224853516,0.0
24,75,207,12,2,True,1,3.4809112548828125e-05,0.0
24,75,207,25,6,True,25,7.581710815429688e-05,0.0
24,75,207,50,12,False,968,0.0005257129669189453,0.0
24,75,207,75,18,False,968,0.0009527206420898438,0.0
25,12.5,38,12,3,True,102,0.0001690387725830078,0.0
25,12.5,38,25,6,False,678,0.00026488304138183594,0.0
25,12.5,38,50,12,False,678,0.0003509521484375,0.0
25,12.5,38,75,18,False,678,0.00043487548828125,0.0
25,25,75,12,3,True,7,1.0967254638671875e-05,0.0
25,25,75,25,6,False,740,0.00011324882507324219,0.0
25,25,75,50,12,False,740,0.00021409988403320312,0.0
25,25,75,75,18,False,740,0.00031304359436035156,0.0
25,50,150,12,3,True,8,1.0013580322265625e-05,0.0
25,50,150,25,6,False,897,0.00014710426330566406,0.0
25,50,150,50,12,False,897,0.0002830028533935547,0.0
25,50,150,75,18,False,897,0.00044083595275878906,0.0
25,75,225,12,3,True,6,9.059906005859375e-06,0.0
25,75,225,25,6,True,30,2.0265579223632812e-05,0.0
25,75,225,50,12,False,1116,0.0001971721649169922,0.0
25,75,225,75,18,False,1116,0.00037217140197753906,0.0
26,12.5,41,12,3,True,7,1.0013580322265625e-05,0.0
26,12.5,41,25,6,False,730,0.00010323524475097656,0.0
26,12.5,41,50,13,False,730,0.00019407272338867188,0.0
26,12.5,41,75,19,False,730,0.00028514862060546875,0.0
26,25,81,12,3,True,141,2.5033950805664062e-05,0.0
26,25,81,25,6,False,795,0.00013399124145507812,0.0
26,25,81,50,13,False,795,0.0002410411834716797,0.0
26,25,81,75,19,False,795,0.0003490447998046875,0.0
26,50,162,12,3,True,7,7.867813110351562e-06,0.0
26,50,162,25,6,False,1004,0.00015783309936523438,0.0
26,50,162,50,13,False,1004,0.0003058910369873047,0.0
26,50,162,75,19,False,1004,0.00045371055603027344,0.0
26,75,244,12,3,True,6,8.344650268554688e-06,0.0
26,75,244,25,6,True,34,2.0265579223632812e-05,0.0
26,75,244,50,13,False,1284,0.00022220611572265625,0.0
26,75,244,75,19,False,1284,0.00042319297790527344,0.0
27,12.5,44,12,3,True,7,8.821487426757812e-06,0.0
27,12.5,44,25,6,False,791,0.00010800361633300781,0.0
27,12.5,44,50,13,False,791,0.00020694732666015625,0.0
27,12.5,44,75,20,False,791,0.00030994415283203125,0.0
27,25,88,12,3,True,6,1.0967254638671875e-05,0.0
27,25,88,25,6,False,887,0.00013494491577148438,0.0
27,25,88,50,13,False,887,0.0002560615539550781,0.0
27,25,88,75,20,False,887,0.0003769397735595703,0.0
27,50,176,12,3,True,6,7.867813110351562e-06,0.0
27,50,176,25,6,False,1110,0.00017571449279785156,0.0
27,50,176,50,13,False,1110,0.0003409385681152344,0.0
27,50,176,75,20,False,1110,0.0005059242248535156,0.0
27,75,263,12,3,True,6,8.344650268554688e-06,0.0
27,75,263,25,6,True,41,2.1457672119140625e-05,0.0
27,75,263,50,13,False,1323,0.00023436546325683594,0.0
27,75,263,75,20,False,1323,0.00044727325439453125,0.0
28,12.5,47,12,3,True,7,8.106231689453125e-06,0.0
28,12.5,47,25,7,False,854,0.00011587142944335938,0.0
28,12.5,47,50,14,False,854,0.00022125244140625,0.0
28,12.5,47,75,21,False,854,0.0003261566162109375,0.0
28,25,94,12,3,True,7,9.059906005859375e-06,0.0
28,25,94,25,7,False,938,0.0001380443572998047,0.0
28,25,94,50,14,False,938,0.0002639293670654297,0.0
28,25,94,75,21,False,938,0.0003910064697265625,0.0
28,50,189,12,3,True,7,1.2874603271484375e-05,0.0
28,50,189,25,7,False,1191,0.00019884109497070312,0.0
28,50,189,50,14,False,1191,0.0003829002380371094,0.0
28,50,189,75,21,False,1191,0.0005679130554199219,0.0
28,75,284,12,3,True,7,8.821487426757812e-06,0.0
28,75,284,25,7,False,1402,0.00024890899658203125,0.0
28,75,284,50,14,False,1402,0.0004868507385253906,0.0
28,75,284,75,21,False,1402,0.0007250308990478516,0.0
29,12.5,51,12,3,True,88,1.7881393432617188e-05,0.0
29,12.5,51,25,7,False,923,0.00013494491577148438,0.0
29,12.5,51,50,14,False,923,0.00025200843811035156,0.0
29,12.5,51,75,21,False,923,0.00037097930908203125,0.0
29,25,102,12,3,True,8,9.059906005859375e-06,0.0
29,25,102,25,7,False,1009,0.00015211105346679688,0.0
29,25,102,50,14,False,1009,0.0002923011779785156,0.0
29,25,102,75,21,False,1009,0.0004329681396484375,0.0
29,50,203,12,3,True,9,8.821487426757812e-06,0.0
29,50,203,25,7,False,1295,0.00021386146545410156,0.0
29,50,203,50,14,False,1295,0.0004169940948486328,0.0
29,50,203,75,21,False,1295,0.0006198883056640625,0.0
29,75,304,12,3,True,7,9.059906005859375e-06,0.0
29,75,304,25,7,True,30,2.09808349609375e-05,0.0
29,75,304,50,14,False,1549,0.0002887248992919922,0.0
29,75,304,75,21,False,1549,0.0005557537078857422,0.0
30,12.5,54,12,3,True,86,1.6927719116210938e-05,0.0
30,12.5,54,25,7,False,980,0.00014281272888183594,0.0
30,12.5,54,50,15,False,980,0.0002677440643310547,0.0
30,12.5,54,75,22,False,980,0.000392913818359375,0.0
30,25,109,12,3,True,7,9.059906005859375e-06,0.0
30,25,109,25,7,False,1075,0.0001628398895263672,0.0
30,25,109,50,15,False,1075,0.00031495094299316406,0.0
30,25,109,75,22,False,1075,0.0004749298095703125,0.0
30,50,218,12,3,True,7,8.821487426757812e-06,0.0
30,50,218,25,7,False,1301,0.00022292137145996094,0.0
30,50,218,50,15,False,1301,0.00043582916259765625,0.0
30,50,218,75,22,False,1301,0.0006480216979980469,0.0
30,75,326,12,3,True,6,7.867813110351562e-06,0.0
30,75,326,25,7,False,1564,0.0002968311309814453,0.0
30,75,326,50,15,False,1564,0.0005829334259033203,0.0
30,75,326,75,22,False,1564,0.0008687973022460938,0.0
31,12.5,58,12,3,True,248,3.6716461181640625e-05,0.0
31,12.5,58,25,7,False,1045,0.0001709461212158203,0.0
31,12.5,58,50,15,False,1045,0.0003037452697753906,0.0
31,12.5,58,75,23,False,1045,0.0004379749298095703,0.0
31,25,116,12,3,True,85,1.9073486328125e-05,0.0
31,25,116,25,7,False,1164,0.00018715858459472656,0.0
31,25,116,50,15,False,1164,0.00035190582275390625,0.0
31,25,116,75,23,False,1164,0.0005190372467041016,0.0
31,50,232,12,3,True,10,8.821487426757812e-06,0.0
31,50,232,25,7,False,1409,0.00024080276489257812,0.0
31,50,232,50,15,False,1409,0.00047206878662109375,0.0
31,50,232,75,23,False,1409,0.0007028579711914062,0.0
31,75,349,12,3,True,7,9.059906005859375e-06,0.0
31,75,349,25,7,False,1745,0.0003180503845214844,0.0
31,75,349,50,15,False,1745,0.0006248950958251953,0.0
31,75,349,75,23,False,1745,0.0009319782257080078,0.0
32,12.5,62,12,3,True,104,1.9788742065429688e-05,0.0
32,12.5,62,25,8,False,1113,0.00016379356384277344,0.0
32,12.5,62,50,16,False,1113,0.0003058910369873047,0.0
32,12.5,62,75,24,False,1113,0.0004467964172363281,0.0
32,25,124,12,3,True,58,1.5020370483398438e-05,0.0
32,25,124,25,8,False,1249,0.00019407272338867188,0.0
32,25,124,50,16,False,1249,0.00037097930908203125,0.0
32,25,124,75,24,False,1249,0.0005469322204589844,0.0
32,50,248,12,3,True,7,7.867813110351562e-06,0.0
32,50,248,25,8,False,1535,0.00026297569274902344,0.0
32,50,248,50,16,False,1535,0.0005159378051757812,0.0
32,50,248,75,24,False,1535,0.0007691383361816406,0.0
32,75,372,12,3,True,6,9.298324584960938e-06,0.0
32,75,372,25,8,False,1841,0.00034308433532714844,0.0
32,75,372,50,16,False,1841,0.0006761550903320312,0.0
32,75,372,75,24,False,1841,0.001009225845336914,0.0
33,12.5,66,12,3,True,7,9.059906005859375e-06,0.0
33,12.5,66,25,8,False,1190,0.0001652240753173828,0.0
33,12.5,66,50,16,False,1190,0.0003190040588378906,0.0
33,12.5,66,75,24,False,1190,0.0004742145538330078,0.0
33,25,132,12,3,True,6,8.821487426757812e-06,0.0
33,25,132,25,8,False,1350,0.00020074844360351562,0.0
33,25,132,50,16,False,1350,0.000392913818359375,0.0
33,25,132,75,24,False,1350,0.0005848407745361328,0.0
33,50,264,12,3,True,10,1.0013580322265625e-05,0.0
33,50,264,25,8,False,1626,0.00028228759765625,0.0
33,50,264,50,16,False,1626,0.0005502700805664062,0.0
33,50,264,75,24,False,1626,0.00081634521484375,0.0
33,75,396,12,3,True,6,6.9141387939453125e-06,0.0
33,75,396,25,8,False,1889,0.00034999847412109375,0.0
33,75,396,50,16,False,1889,0.0007097721099853516,0.0
33,75,396,75,24,False,1889,0.00109100341796875,0.0
34,12.5,70,12,4,False,1265,0.0001747608184814453,0.0
34,12.5,70,25,8,False,1265,0.0003299713134765625,0.0
34,12.5,70,50,17,False,1265,0.00048160552978515625,0.0
34,12.5,70,75,25,False,1265,0.0006346702575683594,0.0
34,25,140,12,4,True,297,4.506111145019531e-05,0.0
34,25,140,25,8,False,1429,0.00023818016052246094,0.0
34,25,140,50,17,False,1429,0.0004329681396484375,0.0
34,25,140,75,25,False,1429,0.0006289482116699219,0.0
34,50,280,12,4,True,15,9.059906005859375e-06,0.0
34,50,280,25,8,False,1669,0.00028204917907714844,0.0
